formula,material_id,functional,band_gap,gap_AO,max_metallic_valence,HOMO_energy,range_metallic_valence,avg_metallic_valence,max_Density_(g/mL),range_Number_of_unfilled_d_valence_electrons,avg_Density_(g/mL),dev_Mulliken_EN,max_Mulliken_EN,frac p valence electrons,avg_outer_shell_electrons,max_number_of_valence_electrons,max_families,mode_heat_atomization(kJ/mol),avg p valence electrons,frac d valence electrons,avg_number_of_valence_electrons,LUMO_energy,dev_Pauling_Electronegativity,avg_heat_atomization(kJ/mol),avg_Number_of_unfilled_d_valence_electrons,mode_Mendeleev_Number,max_gilmor_number_of_valence_electron,max_l_quantum_number,max_1st_ionization_potential_(kJ/mol),avg_heat_of_vaporization_(kJ/mol)_,max ionic char,min_specific_heat_(J/g_K)_,avg_l_quantum_number,avg_Mulliken_EN,range_1st_ionization_potential_(kJ/mol),dev_gilmor_number_of_valence_electron,max_heat_of_vaporization_(kJ/mol)_,range_number_of_valence_electrons,range_valence_p,avg_Nonmetal,mode_outer_shell_electrons,range_families,avg_Melting_point_(K),range_gilmor_number_of_valence_electron,range_l_quantum_number,dev_Mendeleev_Number,range_MB_electonegativity,mode_Pauling_Electronegativity,avg_Metal,max_Atomic_Number,range_group,dev_Period,dev_Cohesive_energy,dev_Boiling_Point_(K),dev_Atomic_Number,frac s valence electrons,mode_metallic_valence,mode_number_of_valence_electrons,mode_crystal_radius,dev_group,avg_crystal_radius,dev_Nonmetal,mode_Miracle_Radius_[pm],max_Melting_point_(K),avg_families,range_Period,min_Allred-Rockow_electronegativity,min_number_of_valence_electrons,max_thermal_conductivity_(W/(m_K))_,dev_number_of_valence_electrons,range_Gordy_electonegativity,avg_Atomic_Weight,dev_Metal,band center,avg_Miracle_Radius_[pm],avg_Gordy_electonegativity,dev_polarizability(A^3),min_Cohesive_energy,avg_MB_electonegativity,min_gilmor_number_of_valence_electron,range_outer_shell_electrons,min_Boiling_Point_(K),mode_group,min_Density_(g/mL),min_Mulliken_EN,min_Miracle_Radius_[pm],avg_valence_s,dev_l_quantum_number,max_group,dev_ionic_radius,range_Atomic_Radius,min_MB_electonegativity,min_l_quantum_number,avg_gilmor_number_of_valence_electron,dev_Number_of_unfilled_s_valence_electrons,min_crystal_radius,max_crystal_radius,range_ionic_radius,mode_Density_(g/mL),mode_heat_of_vaporization_(kJ/mol)_,min_1st_ionization_potential_(kJ/mol),max_ionic_radius,min_outer_shell_electrons,mode_thermal_conductivity_(W/(m_K))_,mode_Number_of_unfilled_f_valence_electrons,min_Number_of_unfilled_f_valence_electrons,mode_l_quantum_number,max_Nonmetal,avg_specific_heat_(J/g_K)_,min_thermal_conductivity_(W/(m_K))_,max_specific_heat_(J/g_K)_,mode_Atomic_Radius,avg_Mendeleev_Number,avg_heat_of_fusion_(kJ/mol)_,min_heat_of_fusion_(kJ/mol)_,max_Miracle_Radius_[pm],dev_Number_of_unfilled_p_valence_electrons,dev_Atomic_Radius,avg_Zunger_radii_sum,min_Gordy_electonegativity,dev_crystal_radius,min_Atomic_Weight,min_Metal,mode_Number_of_unfilled_s_valence_electrons,min_Nonmetal,dev_Miracle_Radius_[pm],avg_group,range_Metal,min_ionic_radius,avg_Covalent_Radius,range_Nonmetal,max_Number_of_unfilled_p_valence_electrons,min_valence_d,dev_heat_of_fusion_(kJ/mol)_,range_crystal_radius,dev_Metalliod,range_Zunger_radii_sum,range_Miracle_Radius_[pm],mode_Number_of_unfilled_d_valence_electrons,dev_outer_shell_electrons,a_site_radius,b_site_radius,x_site_radius,Tolerance_factor,Octahedral_factor,spacegroup_num,crystal_system_int,n_symmetry_ops,density,vpa,packing fraction,max packing efficiency,GII
ZnCoO3,mp-758652,GGA+U Static,0.0,0.0,5.78,-0.322368,5.78,2.0440000000000005,8.9,10.0,3.2068580000000004,1.5192,7.54,0.3076923076923077,4.3999999999999995,12.0,7.0,249.0,2.4,0.4358974358974359,7.8,-0.322368,0.804,260.6,6.6,87.0,6.0,2.0,1314.0,100.40594,0.5511313621135028,0.39,1.4,6.274,554.0,1.6800000000000002,376.5,6.0,4.0,0.6,6.0,3.0,525.0300000000001,5.0,1.0,11.280000000000001,1.88,3.44,0.4,30.0,7.0,0.96,0.6679999999999999,994.0800000000002,9.84,0.25641025641025644,0.0,6.0,1.21,2.6399999999999997,0.982,0.48,64.0,1768.15,5.800000000000001,2.0,1.59,6.0,116.0,2.16,4.8727,34.46428,0.48,6.121989185296921,91.4,6.4719999999999995,2.9553599999999998,1.35,2.6239999999999997,1.0,4.0,90.15,16.0,0.00143,4.3,64.0,2.0,0.48,16.0,0.3600000000000001,1.04,1.44,1.0,4.6,0.0,0.54,1.21,0.7500000000000001,0.00143,3.4099,760.0,1.35,2.0,0.02674,14.0,14.0,1.0,1.0,0.7140000000000001,0.02674,0.92,0.48,77.6,4.835954000000001,0.22259,140.0,1.9200000000000002,0.47520000000000007,1.0590000000000002,3.4976,0.27359999999999995,15.9994,0.0,0.0,0.0,32.879999999999995,13.8,1.0,0.6,0.952,1.0,6.0,0.0,5.5360368,0.6699999999999999,0.0,1.555,76.0,10.0,1.9200000000000002,0.74,0.53,1.38,0.7848515058196235,0.3840579710144928,148,3,2,5.921827231572921,9.665191092533513,0.482687310154149,0.37496776132497084,0.05967640825153203
TmScO3,mp-1207696,GGA Static,4.422817466760316,0.0,3.0,-0.28312,3.0,1.2000000000000002,9.32,1.0,2.462858,2.0736,7.54,0.3333333333333333,4.3999999999999995,6.0,7.0,249.0,2.4,0.02777777777777778,4.8,-0.28312,1.0248,271.40000000000003,9.8,87.0,6.0,3.0,1314.0,103.08594000000001,0.6985119805232709,0.16,1.6,5.812,717.0,1.9200000000000002,314.2,3.0,4.0,0.6,6.0,4.0,759.3100000000001,5.0,2.0,30.240000000000002,2.12,3.44,0.4,69.0,13.0,1.44,0.42560000000000014,1235.52,18.48,0.2777777777777778,0.0,6.0,1.21,6.24,1.108,0.48,64.0,1818.15,5.4,4.0,1.09,3.0,16.8,1.44,5.2975,52.377664,0.48,5.459037107801667,105.80000000000001,6.80256,9.123360000000002,2.42,2.532,1.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.72,16.0,0.5160000000000001,1.7400000000000002,1.2,1.0,4.3999999999999995,0.0,0.89,1.21,1.15,0.00143,3.4099,597.0,1.75,2.0,0.02674,14.0,1.0,1.0,1.0,0.7040000000000001,0.02674,0.92,0.48,61.8,6.321554000000001,0.22259,175.0,1.9200000000000002,0.744,1.549,3.0728,0.12239999999999995,15.9994,0.0,0.0,0.0,50.160000000000004,10.8,1.0,0.6,1.038,1.0,6.0,0.0,7.318756799999999,0.31999999999999995,0.0,3.1350000000000002,111.0,10.0,1.9200000000000002,0.994,0.745,1.4,0.7891905054361746,0.5321428571428571,62,5,16,7.090336362296686,12.266718196540877,0.6900120726213129,0.4080448214464602,0.10838694729567151
BaTiO3,mp-5020,GGA Static,2.5526999999999997,0.168371,4.0,-0.338381,4.0,1.2000000000000002,4.54,2.0,1.6088580000000001,2.2152000000000003,7.54,0.5,4.3999999999999995,6.0,7.0,249.0,2.4,0.08333333333333334,4.8,-0.17001,1.068,279.4,9.6,87.0,6.0,2.0,1314.0,114.64594000000001,0.8032113561415081,0.204,1.0,5.694,811.0,1.9200000000000002,421.0,4.0,4.0,0.6,6.0,5.0,619.11,4.0,2.0,29.28,2.2399999999999998,3.44,0.4,56.0,14.0,1.44,0.7712,1270.3200000000002,14.879999999999999,0.4166666666666667,0.0,6.0,1.21,6.24,1.174,0.48,64.0,1933.15,5.4,4.0,0.881,2.0,21.9,1.44,5.234400000000001,46.641040000000004,0.48,5.243877015829236,111.4,6.54334,12.65136,1.9,2.58,2.0,4.0,90.15,16.0,0.00143,2.4,64.0,2.0,0.4,16.0,0.564,2.05,1.08,0.0,4.3999999999999995,0.0,0.75,1.49,1.5499999999999998,0.00143,3.4099,503.0,2.15,2.0,0.02674,14.0,14.0,1.0,1.0,0.6968000000000001,0.02674,0.92,0.48,62.599999999999994,4.773554,0.22259,223.0,1.9200000000000002,0.7991999999999999,1.4754,3.1359,0.16960000000000003,15.9994,0.0,0.0,0.0,56.879999999999995,10.8,1.0,0.6,1.106,1.0,6.0,0.0,5.4611567999999995,0.74,0.0,2.9370000000000003,159.0,10.0,1.9200000000000002,1.61,0.605,1.4,1.0615418510581087,0.43214285714285716,160,3,6,5.899610412612441,13.12712981316802,0.850728910597308,0.3878906304259419,0.31405899317106756
DyRhO3,mp-1183821,GGA Static,0.0,0.0,5.78,-0.239422,5.78,1.7560000000000002,12.4,8.0,4.190858,1.8432,7.54,0.3076923076923077,4.199999999999999,9.0,7.0,249.0,2.4,0.20512820512820515,6.0,-0.239422,0.8111999999999999,318.8,8.4,87.0,6.0,3.0,1314.0,146.66594,0.7083205926780534,0.17,1.6,6.004,741.0,1.2000000000000002,493.0,6.0,4.0,0.6,6.0,4.0,817.7100000000002,3.0,2.0,20.160000000000004,2.17,3.44,0.4,66.0,13.0,1.6800000000000002,0.968,1598.4,22.800000000000004,0.23076923076923078,0.0,6.0,1.21,4.800000000000001,1.098,0.48,64.0,2239.15,5.6000000000000005,4.0,1.09,3.0,150.0,1.2000000000000002,4.6441,62.68074000000001,0.48,5.686997160420584,99.80000000000001,6.8416999999999994,7.56336,2.62,2.6199999999999997,3.0,5.0,90.15,16.0,0.00143,3.1,64.0,1.8,0.72,16.0,0.45600000000000007,1.7999999999999998,1.15,1.0,5.0,0.32000000000000006,0.81,1.21,1.15,0.00143,3.4099,573.0,1.75,1.0,0.02674,14.0,4.0,1.0,1.0,0.6344000000000001,0.02674,0.92,0.48,70.19999999999999,6.645554000000001,0.22259,175.0,1.9200000000000002,0.732,1.517,3.7262,0.13439999999999996,15.9994,0.0,0.0,0.0,42.96000000000001,12.0,1.0,0.6,1.026,1.0,6.0,0.0,7.707556800000001,0.3999999999999999,0.0,3.205,111.0,10.0,2.16,0.912,0.665,1.4,0.7916856552558343,0.47500000000000003,221,1,96,8.506478539679746,12.235829098175232,0.5797666504163523,0.4469195102224148,0.7994103120341588
FeSiO3,mp-2767577,,0.6124,0.0,5.78,-0.295049,5.78,1.9560000000000002,7.86,6.0,2.0388580000000003,1.5000000000000002,7.54,0.4666666666666666,4.8,8.0,7.0,249.0,2.8,0.19999999999999998,6.0,-0.295049,0.756,323.4,8.8,87.0,6.0,2.0,1314.0,148.80994,0.47692216400686216,0.44,1.2000000000000002,6.29,552.0,0.7200000000000002,384.22,4.0,4.0,0.8,6.0,3.0,731.1100000000001,2.0,1.0,9.84,1.65,3.44,0.2,26.0,8.0,0.72,0.8808,1313.04,5.76,0.3333333333333333,0.0,6.0,1.21,2.4000000000000004,0.944,0.31999999999999995,64.0,1808.15,6.2,2.0,1.8,4.0,148.0,0.8,4.9513,26.386140000000005,0.32000000000000006,6.070407521249569,85.4,6.54302,2.93136,2.62,2.7219999999999995,4.0,4.0,90.15,16.0,0.00143,4.06,64.0,2.0,0.3200000000000001,16.0,0.312,1.08,1.67,1.0,5.3999999999999995,0.0,0.4,1.21,0.7999999999999999,0.00143,3.4099,762.0,1.4,2.0,0.02674,14.0,14.0,1.0,1.0,0.782,0.02674,0.92,0.48,78.8,13.003554,0.22259,125.0,1.44,0.4104000000000001,0.985,3.419,0.3192,15.9994,0.0,0.0,0.0,25.68,14.0,1.0,0.6,0.91,1.0,6.0,0.0,15.337156799999999,0.8099999999999999,0.0,1.6449999999999998,61.0,10.0,1.44,0.26,0.92,1.36,0.5024179761062311,0.676470588235294,2,7,2,3.9709924525081495,11.03365283524806,0.35860573887199626,0.2377712257234385,0.09157550620993453
InRhO3,mp-1105819,GGA Static,0.32230000000000025,0.0,5.78,-0.239422,5.78,1.8440000000000003,12.4,10.0,3.942858,1.8432,7.54,0.325,4.199999999999999,9.0,7.0,249.0,2.6,0.45,6.0,-0.239422,0.6767999999999998,309.20000000000005,6.4,87.0,6.0,2.0,1314.0,146.94594,0.4978718936931531,0.23,1.2000000000000002,6.004,756.0,1.2000000000000002,493.0,6.0,4.0,0.6,6.0,3.0,566.6300000000001,3.0,1.0,9.6,1.69,3.44,0.4,49.0,7.0,1.44,1.0095999999999998,1481.52,18.72,0.225,0.0,6.0,1.21,2.4,1.076,0.48,64.0,2239.15,6.0,3.0,1.56,3.0,150.0,1.2000000000000002,4.6441,53.14434000000001,0.48,5.620081472667819,95.80000000000001,6.61416,4.01136,2.52,2.7159999999999997,3.0,5.0,90.15,16.0,0.00143,3.1,64.0,1.8,0.3200000000000001,16.0,0.40800000000000003,1.25,1.63,1.0,5.0,0.32000000000000006,0.81,1.21,0.9500000000000001,0.00143,3.4099,558.0,1.55,1.0,0.02674,14.0,14.0,1.0,1.0,0.6464000000000001,0.02674,0.92,0.48,79.0,5.0861540000000005,0.22259,155.0,1.6800000000000002,0.5592000000000001,1.193,3.7262,0.16079999999999994,15.9994,0.0,0.0,0.0,38.160000000000004,14.0,1.0,0.6,0.996,1.0,6.0,0.0,6.5655384,0.3999999999999999,0.0,2.055,91.0,10.0,2.16,0.8,0.665,1.38,0.7537862019494734,0.4818840579710146,62,5,16,7.640177350898943,11.550550309095195,0.4955410973642808,0.4160862465679994,0.2764382306256124
AlBiO3,mp-1344602,GGA Static,0.9480000000000004,0.05149799999999999,3.0,-0.338381,3.0,1.2000000000000002,9.75,10.0,2.4908580000000002,1.7184,7.54,0.32,5.199999999999999,6.0,7.0,249.0,3.2,0.2,5.199999999999999,-0.286883,0.78,256.0,8.0,87.0,6.0,1.0,1314.0,81.68594,0.5670898161093587,0.12,1.0,6.1080000000000005,736.0,0.9600000000000002,293.4,3.0,3.0,0.6,6.0,2.0,328.31,3.0,0.0,4.4,1.68,3.44,0.4,83.0,3.0,1.2000000000000002,0.2815999999999999,1054.3200000000002,23.6,0.2,0.0,6.0,1.21,0.9600000000000002,1.0659999999999998,0.48,64.0,933.15,6.2,4.0,1.613,3.0,237.0,0.9600000000000002,4.8466000000000005,56.79202180000001,0.48,5.632444360845702,99.0,6.692679999999999,3.38736,2.18,2.7479999999999998,3.0,3.0,90.15,16.0,0.00143,3.23,64.0,2.0,0.0,16.0,0.396,0.95,1.64,1.0,5.199999999999999,0.0,0.53,1.21,1.0,0.00143,3.4099,578.0,1.6,3.0,0.02674,14.0,0.0,1.0,1.0,0.756,0.02674,0.92,0.48,84.0,4.551554,0.22259,162.0,0.96,0.396,1.0134,3.5237,0.21440000000000003,15.9994,0.0,0.0,0.0,42.0,15.2,1.0,0.6,0.966,1.0,5.0,0.0,5.1947568,0.6799999999999999,0.0,1.532,98.0,10.0,0.9600000000000002,0.39,1.03,1.36,0.5177560113290619,0.7573529411764706,62,5,16,6.887494006850406,13.692263214813696,0.40976208476447656,0.26581359737439014,0.25683785769120376
YbAlO3,mp-759116,r2SCAN Static,0.0,0.0,3.0,-0.286408,3.0,1.0,6.97,0.0,1.9348580000000002,2.1,7.54,0.35135135135135137,4.6,6.0,7.0,249.0,2.6,0.0,4.8,-0.286408,1.0008,245.0,10.0,87.0,6.0,3.0,1314.0,86.50594000000001,0.7456133690005962,0.15,1.4,5.79,736.0,1.44,293.4,3.0,4.0,0.6,6.0,4.0,437.9100000000001,3.0,2.0,14.88,2.2199999999999998,3.44,0.4,70.0,13.0,1.2000000000000002,0.38799999999999996,966.96,19.439999999999998,0.27027027027027023,0.0,6.0,1.21,3.9199999999999995,1.0579999999999998,0.48,64.0,1092.15,5.800000000000001,4.0,1.09,3.0,237.0,1.44,4.8466000000000005,49.6039478,0.48,5.4168493794808645,104.6,6.927099999999999,6.65136,1.6,2.54,3.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.6399999999999999,16.0,0.43200000000000005,1.7400000000000002,1.1,1.0,4.8,0.0,0.53,1.21,1.15,0.00143,3.4099,578.0,1.75,2.0,0.02674,14.0,0.0,1.0,1.0,0.762,0.02674,0.92,0.48,74.6,3.823554,0.22259,190.0,1.6800000000000002,0.5856000000000001,1.3319999999999999,3.5237,0.21120000000000005,15.9994,0.0,0.0,0.0,48.72,12.8,1.0,0.6,0.986,1.0,6.0,0.0,4.3211568,0.6799999999999999,0.0,3.125,126.0,10.0,1.6800000000000002,0.868,0.48,1.38,0.8546107764018058,0.34782608695652173,194,2,48,7.350717417959656,11.205612796442995,0.5951457547379602,0.33701346588891107,0.33120207514185696
BaZrS3,mp-540771,GGA Static,0.9900000000000002,0.09928500000000001,4.0,-0.261676,2.0,2.4000000000000004,6.51,2.0,3.2439999999999998,1.536,6.22,0.5,4.3999999999999995,6.0,7.0,279.0,2.4,0.08333333333333334,4.8,-0.162391,0.7056,325.20000000000005,9.6,88.0,6.0,2.0,1000.0,150.68,0.5103306932999543,0.204,1.0,4.9399999999999995,497.0,1.9200000000000002,582.0,4.0,4.0,0.6,6.0,5.0,856.23,4.0,2.0,29.520000000000003,1.5699999999999998,2.58,0.4,56.0,14.0,1.2000000000000002,1.164,1230.624,15.360000000000001,0.4166666666666667,2.0,6.0,0.43,6.24,0.728,0.48,103.0,2125.15,5.4,3.0,0.881,2.0,22.7,1.44,2.3936999999999995,64.9498,0.48,4.6911834423288425,138.0,5.09188,12.431999999999999,1.9,2.146,2.0,4.0,717.85,16.0,2.07,2.4,103.0,2.0,0.4,16.0,0.408,1.65,1.08,0.0,4.3999999999999995,0.0,0.43,1.49,1.15,2.07,9.8,503.0,2.15,2.0,0.269,14.0,14.0,1.0,1.0,0.5208,0.269,0.71,0.88,63.4,5.9605,1.7175,223.0,1.9200000000000002,0.6792,1.9054000000000002,3.4521,0.35760000000000003,32.066,0.0,0.0,0.0,42.0,10.8,1.0,1.0,1.3039999999999998,1.0,6.0,0.0,5.0916,1.06,0.0,2.302,120.0,10.0,1.9200000000000002,1.42,0.72,1.84,0.900456291667244,0.3913043478260869,62,5,16,4.262395309647997,25.30283473496162,0.5516747061803698,0.40791055650577573,0.04477684683063951
CaSnS3,mp-866850,GGA Static,0.42469999999999963,0.0,4.0,-0.261676,2.0,2.4000000000000004,7.31,10.0,3.014,1.4255999999999998,6.22,0.4117647058823529,4.3999999999999995,6.0,7.0,279.0,2.8,0.29411764705882354,4.8,-0.261676,0.528,263.4,8.0,88.0,6.0,1.0,1000.0,95.7,0.4642566193494153,0.227,0.8,5.032,410.0,1.44,295.8,4.0,4.0,0.6,6.0,5.0,555.03,4.0,1.0,25.28000000000001,1.48,2.58,0.4,50.0,14.0,0.72,0.3463999999999998,687.5040000000001,10.560000000000002,0.29411764705882354,2.0,6.0,0.43,4.319999999999999,0.624,0.48,103.0,1112.15,5.6,2.0,1.034,2.0,200.0,1.44,2.8329999999999997,50.99720000000001,0.48,4.997712288539785,133.0,5.02856,5.984000000000002,1.84,2.1999999999999997,2.0,4.0,717.85,16.0,1.55,2.2,103.0,2.0,0.31999999999999995,16.0,0.30000000000000004,1.06,1.17,0.0,4.8,0.0,0.43,1.14,0.8,2.07,9.8,590.0,1.8,2.0,0.269,14.0,14.0,1.0,1.0,0.5973999999999999,0.269,0.71,0.88,70.19999999999999,4.1443,1.7175,201.0,1.44,0.3912,1.6360000000000001,3.0128,0.23279999999999998,32.066,0.0,0.0,0.0,36.0,12.8,1.0,1.0,1.242,1.0,6.0,0.0,2.9121599999999996,0.71,0.0,1.9,98.0,10.0,1.9200000000000002,1.12,0.69,1.84,0.8272869851036285,0.37499999999999994,63,5,16,3.8269054485163227,22.12802166693627,0.4497957058773124,0.431407163637298,0.3097404157441687
ZnMoO3,mp-1379617,GGA+U Static,0.0,0.069378,5.78,-0.222725,5.78,2.0440000000000005,10.2,10.0,3.466858,1.6152000000000002,7.54,0.3333333333333333,4.199999999999999,12.0,7.0,249.0,2.4,0.41666666666666663,7.2,-0.153347,0.7367999999999999,307.20000000000005,7.0,87.0,6.0,2.0,1314.0,144.70594000000003,0.5511313621135028,0.25,1.4,6.194,630.0,1.6800000000000002,598.0,6.0,4.0,0.6,6.0,3.0,749.4300000000002,5.0,1.0,13.2,1.88,3.44,0.4,42.0,10.0,1.2000000000000002,1.4456000000000002,1447.2799999999997,13.440000000000001,0.25,0.0,6.0,1.21,3.3600000000000003,1.032,0.48,64.0,2890.15,5.800000000000001,3.0,1.47,6.0,138.0,1.92,4.8155,41.86564,0.48,6.017608227233298,94.19999999999999,6.48344,4.22736,1.35,2.6679999999999997,1.0,5.0,90.15,16.0,0.00143,3.9,64.0,1.8,0.48,16.0,0.384,1.42,1.44,1.0,4.6,0.32000000000000006,0.74,1.21,0.85,0.00143,3.4099,684.0,1.45,1.0,0.02674,14.0,14.0,1.0,1.0,0.68,0.02674,0.92,0.48,76.0,7.997954000000001,0.22259,140.0,1.9200000000000002,0.5664,1.199,3.5548,0.21359999999999996,15.9994,0.0,0.0,0.0,36.239999999999995,13.2,1.0,0.6,0.99,1.0,6.0,0.0,9.600818400000001,0.47,0.0,2.2550000000000003,76.0,10.0,2.16,0.6,0.65,1.36,0.6895170602615088,0.4779411764705882,62,5,8,6.149654102148063,11.305650652695496,0.45623877975958643,0.38408152239583954,0.2538372480647129
CuGeI3,mp-1096949,GGA Static,0.6193000000000004,0.03021600000000002,5.44,-0.202272,5.44,1.8880000000000001,8.96,10.0,5.814,1.0655999999999999,6.76,0.2236842105263158,5.2,11.0,8.0,107.0,3.4,0.6578947368421053,7.2,-0.172056,0.33840000000000015,207.2,2.0,96.0,7.0,2.0,1008.0,138.69119999999998,0.13445853777823413,0.214,1.2000000000000002,5.872,263.0,1.92,330.9,7.0,5.0,0.6,7.0,4.0,747.33,5.0,1.0,11.760000000000002,1.6799999999999997,2.66,0.2,53.0,6.0,0.4800000000000001,1.2288,1206.96,10.8,0.11842105263157895,0.0,7.0,2.06,2.16,1.484,0.48,64.0,1356.15,6.8,1.0,1.85,4.0,401.0,1.5200000000000002,2.2681999999999998,103.373882,0.32000000000000006,5.75316986684146,101.80000000000001,5.22,0.6720000000000002,1.11,2.27,2.0,6.0,457.15,17.0,4.93,4.48,64.0,1.8,0.3200000000000001,17.0,0.04799999999999996,0.30000000000000004,1.08,1.0,5.4,0.32000000000000006,0.53,2.06,0.1499999999999999,4.93,20.752,745.0,1.4,1.0,0.449,14.0,14.0,1.0,1.0,0.26839999999999997,0.449,0.38,1.15,86.19999999999999,14.692400000000001,7.824,179.0,1.92,0.09600000000000004,1.671,3.6637,0.6912,63.546,0.0,0.0,0.0,43.68000000000001,15.2,1.0,1.25,1.318,1.0,6.0,0.0,8.89904,1.53,0.32000000000000006,0.48,115.0,0.0,2.16,0.73,0.77,2.2,0.6975834575342034,0.35,8,6,4,5.086793927628165,33.74745182205225,0.3139161250688179,0.30710040506670044,0.5051595121229007
CeBeO3,mp-1183685,GGA Static,0.8093999999999992,0.0009389999999999676,3.2,-0.338381,3.2,1.04,6.66,1.0,1.7028580000000002,1.6991999999999998,7.54,0.5,4.3999999999999995,6.0,7.0,249.0,2.4,0.04166666666666667,4.6,-0.337442,1.0055999999999998,298.0,9.8,87.0,6.0,3.0,1314.0,143.32594,0.7396165690769709,0.19,1.2000000000000002,6.1240000000000006,780.0,1.6800000000000002,414.0,4.0,4.0,0.6,6.0,5.0,557.3100000000001,4.0,3.0,22.08,2.2199999999999998,3.44,0.4,58.0,14.0,1.2799999999999998,0.5760000000000001,1582.3200000000002,16.32,0.4166666666666667,0.0,6.0,1.21,6.48,1.038,0.48,64.0,1551.15,5.2,4.0,1.09,2.0,200.0,1.6800000000000002,4.5761,39.425076000000004,0.48,5.706566346071459,97.19999999999999,6.6957,8.833680000000001,2.62,2.502,2.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.7200000000000002,16.0,0.40800000000000003,1.37,1.1,0.0,4.6,0.0,0.41,1.21,1.25,0.00143,3.4099,534.0,1.85,2.0,0.02674,14.0,13.0,1.0,1.0,0.9540000000000001,0.02674,1.82,0.48,68.6,2.8155540000000006,0.22259,182.0,1.9200000000000002,0.48240000000000005,1.395,3.7942,0.2512,9.01218,0.0,0.0,0.0,39.84,10.6,1.0,0.6,0.948,1.0,6.0,0.0,3.1115568000000002,0.8,0.0,4.035,118.0,10.0,1.9200000000000002,1.14,0.45,1.35,0.9781643806413907,0.3333333333333333,221,1,96,7.013334971228134,9.334676303605303,0.7302927704249034,0.44691951022241455,0.5468595559828513
CdCoO3,mp-752746,GGA+U Static,0.0,0.0,5.78,-0.322368,5.78,2.0440000000000005,8.9,10.0,3.5108580000000007,1.548,7.54,0.3076923076923077,4.3999999999999995,12.0,7.0,249.0,2.4,0.4358974358974359,7.8,-0.322368,0.7944,256.8,6.6,87.0,6.0,2.0,1314.0,97.25994,0.5349568118659437,0.23,1.0,6.25,554.0,1.6800000000000002,376.5,6.0,4.0,0.6,6.0,3.0,505.2900000000001,5.0,2.0,11.040000000000001,1.92,3.44,0.4,48.0,7.0,1.2000000000000002,0.6831999999999998,960.2400000000001,14.16,0.25641025641025644,0.0,6.0,1.21,2.6399999999999997,1.018,0.48,64.0,1768.15,5.800000000000001,3.0,1.52,6.0,100.0,2.16,4.8727,43.868480000000005,0.48,6.068935303997565,94.80000000000001,6.50544,3.14736,1.16,2.6159999999999997,1.0,4.0,90.15,16.0,0.00143,4.3,64.0,2.0,0.4,16.0,0.40800000000000003,1.1300000000000001,1.4,0.0,4.6,0.0,0.54,1.21,0.9500000000000001,0.00143,3.4099,760.0,1.55,2.0,0.02674,14.0,14.0,1.0,1.0,0.682,0.02674,0.92,0.48,77.8,4.609954000000001,0.22259,157.0,1.9200000000000002,0.5208,1.126,3.4976,0.23039999999999997,15.9994,0.0,0.0,0.0,36.96000000000001,13.8,1.0,0.6,0.986,1.0,6.0,0.0,5.264836799999999,0.6699999999999999,0.0,1.7499999999999998,93.0,10.0,1.9200000000000002,1.1,0.53,1.4,0.9159414264074449,0.3785714285714286,62,5,8,6.7027010543327625,10.868054935332056,0.5266602358369,0.35202476443257597,0.32735766219564044
CsMoO3,mp-1183917,GGA+U Static,0.0,0.0,5.78,-0.153347,5.78,1.356,10.2,5.0,2.414858,2.16,7.54,0.48,3.9999999999999996,6.0,7.0,249.0,2.4,0.2,5.0,-0.153347,0.9432,296.8,9.0,87.0,6.0,2.0,1314.0,135.19394,0.8272007909708047,0.24,1.0,5.74,938.0,1.6800000000000002,598.0,5.0,4.0,0.6,6.0,6.0,671.1900000000002,5.0,2.0,28.560000000000002,2.55,3.44,0.4,55.0,15.0,1.6800000000000002,1.48928,1466.2399999999998,19.439999999999998,0.32,0.0,6.0,1.21,6.0,1.246,0.48,64.0,2890.15,5.2,4.0,0.659,1.0,138.0,1.6,4.8155,55.368726,0.48,5.162470737743158,119.0,6.61966,17.857680000000002,0.804,2.534,1.0,5.0,90.15,16.0,0.00143,2.18,64.0,1.6,0.4,16.0,0.6839999999999999,2.5,0.77,0.0,4.6,0.48,0.79,1.81,2.0,0.00143,3.4099,376.0,2.6,1.0,0.02674,14.0,14.0,1.0,1.0,0.65,0.02674,0.92,0.48,63.199999999999996,6.951954000000001,0.22259,264.0,1.9200000000000002,0.9408,1.685,3.5548,0.22560000000000002,15.9994,0.0,0.0,0.0,66.0,11.0,1.0,0.6,1.178,1.0,6.0,0.0,10.0192184,1.02,0.0,3.8449999999999998,200.0,10.0,2.4000000000000004,1.88,0.61,1.4,1.1538856926825254,0.4357142857142857,221,1,48,6.511217951201991,14.120544064342818,1.2620839937053971,0.4469195102224146,1.0738854984863755
